Id,Label,Grado,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,PageRank,Modularity Class
2244,Anna Maria Horsford,12,8.0,3.6001154901111594,0.0,1.0,7.959148183797687E-5,241
2245,Regina King,52,7.0,3.2234733650931138,24348.285504635212,0.2209653092006033,2.872647192584603E-4,3
2229,Cathy Tyson,3,8.0,3.700158798902844,0.0,1.0,3.287907920697458E-5,239
2230,Robbie Coltrane,105,7.0,3.0869063086473223,38840.916751031415,0.3556776556776557,4.5333624693712514E-4,14
2248,Meagan Good,12,8.0,3.6001154901111594,0.0,1.0,7.959148183797688E-5,241
2249,Bernie Mac,47,7.0,3.177277320629421,24573.71188613634,0.2802960222016651,2.641705206888187E-4,20
2263,Geraldine McEwan,37,7.0,3.2187093980077957,8809.332561510168,0.35585585585585583,1.9990779953082705E-4,15
2264,James Larkin,14,8.0,3.556229247870651,0.0,1.0,8.565640230565521E-5,252
2395,Rhys Ifans,44,7.0,3.230547134401617,31768.363625607486,0.19978858350951373,2.6534922570307885E-4,3
2396,Patricia Arquette,29,8.0,3.3552764544535876,8806.67534530463,0.3620689655172414,1.7332819508422071E-4,18
6502,Jonathan Jackson,6,7.0,3.757759491843511,0.0,1.0,5.4221520957850624E-5,241
6503,Jonathan Jackson,12,7.0,3.6733073480583225,3304.192844527181,0.45454545454545453,9.584189916091327E-5,241
6941,Tom Sturridge,12,8.0,3.5679226216255233,0.0,1.0,7.830655406141928E-5,252
6942,Romola Garai,18,8.0,3.5253356431355565,6719.309472119302,0.5294117647058824,1.2003347107607414E-4,20
2271,Polly Walker,14,8.0,3.5878446658004908,2124.861701121284,0.5054945054945055,9.824041352083352E-5,237
2272,David Thewlis,90,7.0,3.1703479139598674,56907.82194518912,0.25767790262172285,4.5246277029037515E-4,14
2273,Robert Downey Jr.,65,7.0,3.10379673740436,64722.13799554742,0.1528846153846154,3.8696241943656103E-4,4
2279,Penelope Ann Miller,21,7.0,3.313844377075213,2110.5589723749717,0.5190476190476191,1.262596967404137E-4,4
2280,Marisa Tomei,45,7.0,3.141042298253212,30356.827824697055,0.24141414141414141,2.5647982201436423E-4,4
2281,Milla Jovovich,46,7.0,3.23762090371012,41502.762019363065,0.22705314009661837,2.7975631699352814E-4,4
2036,Sheila L. Ward,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2037,Deon Gregory,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2038,Tyrese Gibson,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2039,Mario William Jackson,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2040,Olan Thompson,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2041,Keith Diamond,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2042,Frederick Ricks,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2043,Candy Brown Houston,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2044,Tawny Dahl,36,8.0,3.9298397574707664,0.0,1.0,1.467727713666006E-4,5
2045,Angell Conwell,40,8.0,3.9292623069149704,5705.197195024854,0.8205128205128205,1.843945278092826E-4,5
2046,Cleopatra Singleton,36,8.0,3.9298397574707664,0.0,1.0,1.4677277136660057E-4,5
2047,Liris Crosse,36,8.0,3.9298397574707664,0.0,1.0,1.4677277136660057E-4,5
2048,Mo'Nique Imes-Jackson,47,7.0,3.4320773783744767,38118.25538052993,0.6345975948196114,2.0289098915939892E-4,5
2049,Snoop Dogg,44,7.0,3.6083441605312547,38424.97161353613,0.6828752642706131,2.0357491567087543E-4,5
2050,Jamaica Carter,36,8.0,3.9298397574707664,0.0,1.0,1.4677277136660054E-4,5
2051,A. J. Johnson,36,8.0,3.9298397574707664,0.0,1.0,1.4677277136660051E-4,5
2585,Daryl Sabara,10,8.0,3.8761368557817235,2004.2551080672254,0.8,8.076120602768787E-5,237
2586,Alexa Vega,11,8.0,4.38949039988451,584.5164755087363,0.8181818181818182,1.0681574405494236E-4,241
2917,Kristen Bell,8,8.0,3.747654107117078,4215.170761917318,0.4642857142857143,8.261834363207101E-5,241
2918,Sam Huntington,23,8.0,3.9480294499783457,14229.408425121763,0.32806324110671936,2.0353493010434555E-4,20
3086,Ben Stiller,88,7.0,3.096867330734806,119287.82860628737,0.14655172413793102,4.972494420506907E-4,21
3087,Lee Evans,12,8.0,3.6262451277609355,0.0,1.0,8.283741203804453E-5,241
3088,Markie Post,12,8.0,3.6262451277609355,0.0,1.0,8.283741203804452E-5,241
3089,Lin Shaye,25,8.0,3.573264039266638,26631.732446382175,0.3466666666666667,1.9257715565847882E-4,20
3143,Jason Miller,22,7.0,3.418362927674318,10390.117584203701,0.3246753246753247,1.5546540148333302E-4,4
3144,Vince Vaughn,68,7.0,3.137433232279486,71460.32942338203,0.16330114135206322,3.900513514956678E-4,21
2116,Rosanna DeSoto,21,7.0,3.4752418074202396,9708.351656997342,0.41904761904761906,1.4799694985456166E-4,11
2117,Iman Abdulmajid,17,7.0,3.403349213223618,3952.376696920315,0.5588235294117647,1.1221129861800641E-4,11
2118,Robert Easton,12,7.0,3.6369279630431643,0.0,1.0,8.67533586668128E-5,229
2119,Kurtwood Smith,28,7.0,3.306337519849863,10062.558158891587,0.4947089947089947,1.679386860466512E-4,3
2120,Kim Cattrall,34,7.0,3.4245705211491266,95944.55772510995,0.24598930481283424,2.697825412278958E-4,11
2864,Dan Monahan,13,8.0,4.416919301284827,34610.0,0.48717948717948717,1.8676847084733738E-4,229
2455,Hugh Bonneville,11,8.0,3.6688321062509024,743.2462720729944,0.6363636363636364,8.328187678621602E-5,252
2599,Mischa Barton,8,8.0,3.86920744911217,0.0,1.0,6.852595515069744E-5,252
2600,Gina McKee,8,8.0,3.86920744911217,0.0,1.0,6.852595515069743E-5,252
2601,Tim McInnerny,23,8.0,3.489822433954093,4405.549752393435,0.3359683794466403,1.512982750200786E-4,14
2636,James Olson,25,7.0,3.3024397285982388,9418.25704040213,0.49,1.6297228319976515E-4,7
2637,Fran Drescher,41,7.0,3.2110581781434964,29704.803913224896,0.2597560975609756,2.577899219874742E-4,7
2638,Ethan Phillips,42,7.0,3.162696694095568,32710.75173827568,0.2508710801393728,2.555758268604727E-4,7
2639,Debbie Allen,22,7.0,3.3773639382127905,35198.76948697372,0.4935064935064935,1.706606565835694E-4,7
2763,Nigel Hawthorne,43,7.0,3.2101920023098023,36597.87124625365,0.21040974529346623,2.7280094477503974E-4,17
3010,Morgan Freeman,104,7.0,2.96694095568067,159016.66671682656,0.11407766990291263,5.871467150824374E-4,3
2154,Craig T. Nelson,39,7.0,3.2262162552331457,28945.004092559604,0.2564102564102564,2.4604417475533776E-4,20
2155,John Forsythe,46,7.0,3.1865165295221596,91635.56703605659,0.22318840579710145,3.0452786959990843E-4,20
2224,François Cluzet,4,8.0,4.730908040998989,0.0,1.0,7.897209074691113E-5,224
2225,Philippe Noiret,15,7.0,3.7389923487801355,38050.43733847324,0.4095238095238095,1.6780685181272653E-4,20
2226,Dexter Gordon,4,8.0,4.730908040998989,0.0,1.0,7.897209074691113E-5,224
2227,Gabrielle Haker,4,8.0,4.730908040998989,0.0,1.0,7.897209074691113E-5,224
2847,Karin Dor,9,7.0,3.9591453731774218,0.0,1.0,9.134255069408795E-5,224
2848,Michel Subor,9,7.0,3.9591453731774218,0.0,1.0,9.134255069408795E-5,224
2849,Dany Robin,9,7.0,3.9591453731774218,0.0,1.0,9.134255069408794E-5,224
2850,Frederick Stafford,9,7.0,3.9591453731774218,0.0,1.0,9.134255069408795E-5,224
1124,Akira Terao,5,8.0,5.084307781146239,856.3071594068427,0.7,1.0808657905725867E-4,224
1125,Mieko Harada,5,8.0,5.084307781146239,856.3071594068427,0.7,1.0808657905725865E-4,224
2228,Martin Scorsese,8,8.0,4.719792117799914,7945.399719284012,0.42857142857142855,1.5329261155758584E-4,224
2946,Mitsunori Isaki,4,9.0,5.6259564024830375,0.0,1.0,9.048116320161832E-5,224
2613,Samantha Mathis,42,7.0,3.2409412444059478,16769.635468458106,0.25667828106852497,2.48308859993355E-4,6
2614,Mojo Nixon,14,8.0,3.5856792262162553,0.0,1.0,9.27090367201582E-5,239
2615,Don Lake,14,8.0,3.5856792262162553,0.0,1.0,9.27090367201582E-5,239
2616,Gianni Russo,14,8.0,3.5856792262162553,0.0,1.0,9.27090367201582E-5,239
2619,Desiree Marie Velez,14,8.0,3.5856792262162553,0.0,1.0,9.27090367201582E-5,239
2620,Scott Burns,14,8.0,3.5856792262162553,0.0,1.0,9.27090367201582E-5,239
3214,Delroy Lindo,72,7.0,3.014724989172802,85828.97175552146,0.13458528951486698,4.090124390254243E-4,12
3215,Lizbeth MacKay,11,8.0,3.5937635339974014,0.0,1.0,8.149978592545853E-5,239
3216,"Al Freeman, Jr.",11,8.0,3.5937635339974014,0.0,1.0,8.149978592545852E-5,239
3217,Albert Hall,11,8.0,3.5937635339974014,0.0,1.0,8.149978592545853E-5,239
3218,Al Sharpton,11,8.0,3.5937635339974014,0.0,1.0,8.149978592545854E-5,239
3219,Theresa Randle,24,8.0,3.383571531687599,7047.857406359488,0.32971014492753625,1.5732327448906647E-4,12
4186,Anthony Rapp,22,7.0,3.621336798036668,4512.557687607255,0.5238095238095238,1.5449169644487034E-4,12
4187,Cole Hauser,22,7.0,3.4902555218709397,4811.137549656271,0.46320346320346323,1.4094484489481654E-4,12
4548,Dennis Farina,24,8.0,3.5116211924353977,3682.766549726552,0.36231884057971014,1.4952752452560117E-4,12
4549,Bill Smitrovich,9,8.0,3.6883210625090226,0.0,1.0,6.398949328863202E-5,248
4526,Betty White,6,8.0,3.751118810451855,0.0,1.0,5.3036654840662135E-5,238
4527,Natassia Malthe,15,8.0,3.5283672585534864,2543.0857986973265,0.49523809523809526,1.0597057066350467E-4,14
5877,Cary-Hiroyuki Tagawa,46,7.0,3.183629276743179,40062.68365684435,0.2,2.8167648604512696E-4,14
5878,Daniel Baldwin,10,8.0,3.6538183918002023,687.5305902409639,0.4666666666666667,7.43108981513785E-5,238
5077,Mike Reid,11,8.0,3.824166305760069,0.0,1.0,8.017129092778596E-5,238
5078,Alan Ford,11,8.0,3.824166305760069,0.0,1.0,8.017129092778596E-5,238
5079,Vinnie Jones,36,7.0,3.4182185650353687,7530.149237337958,0.4095238095238095,2.072731999478178E-4,3
5080,Stephen Graham,11,8.0,3.824166305760069,0.0,1.0,8.017129092778597E-5,238
5081,Ade,11,8.0,3.824166305760069,0.0,1.0,8.017129092778596E-5,238
5082,Rade Serbedzija,21,8.0,3.5110437418796017,3429.7586492873,0.36666666666666664,1.3432288364515716E-4,12
5083,Lennie James,21,8.0,3.516385159520716,2414.6102426533866,0.4857142857142857,1.3565038663336006E-4,12
5333,Lambert Wilson,33,7.0,3.2949328713728887,16504.16693570072,0.25946969696969696,2.014238753624229E-4,10
2220,John P. Ryan,8,8.0,3.79399451421972,490.44720488478316,0.42857142857142855,7.477822084267375E-5,239
2221,Eric Roberts,8,8.0,3.83008517395698,4186.379070920242,0.42857142857142855,8.64154743051142E-5,239
2222,Kyle T. Heffner,4,8.0,3.863721668832106,0.0,1.0,4.680685381459415E-5,239
2223,Rebecca De Mornay,37,7.0,3.25263461816082,18211.773804387194,0.21771771771771772,2.3560744081790934E-4,3
2305,Fyvush Finkel,25,7.0,3.3056157066551175,0.0,1.0,1.371025942571278E-4,4
2306,Bai Ling,34,7.0,3.2791973437274433,6628.586647623016,0.6060606060606061,1.9126275371597078E-4,4
2307,J. T. Walsh,27,7.0,3.2833838602569654,760.7861384695098,0.8603988603988604,1.468568277098991E-4,4
2308,Powers Boothe,69,7.0,3.050526923632164,44934.74984573127,0.283461210571185,3.7637941841919316E-4,4
2498,Darren McGavin,18,7.0,3.479861411866609,20742.58105727679,0.35294117647058826,1.568785328087465E-4,4
2499,Isa Miranda,3,8.0,4.344160531254511,0.0,1.0,4.846371916357269E-5,251
4250,Martin Landau,62,7.0,3.114912660603436,49402.67369841241,0.1570597567424643,3.600263585909809E-4,18
4251,Paul Marco,15,8.0,3.6624801501371445,0.0,1.0,1.0033095450158237E-4,18
4252,Mike Starr,34,7.0,3.346470333477696,10848.153744246903,0.33511586452762926,2.0717649644310087E-4,18
4253,Maila Nurmi,15,8.0,3.6624801501371445,0.0,1.0,1.0033095450158236E-4,18
2761,Adrian Dunbar,8,8.0,3.650931139021221,0.0,1.0,6.146848300441275E-5,252
2762,John Wood,22,7.0,3.4053702901689045,17141.480246342016,0.31601731601731603,1.4951758496112828E-4,14
4097,Lothaire Bluteau,10,8.0,3.663635051248737,3023.23443891096,0.4888888888888889,8.171893095395353E-5,247
5525,Quentin Crisp,17,7.0,3.4353977190703047,14427.034006263606,0.5147058823529411,1.1674498792674075E-4,12
4753,Nancy Kwan,5,7.0,3.8969250757903855,0.0,1.0,5.49374886465648E-5,241
4754,Duncan Chow,5,7.0,3.8969250757903855,0.0,1.0,5.493748864656479E-5,241
4755,Shannon Lee,10,7.0,3.8632885809152593,10833.054785154816,0.4444444444444444,1.0772839968246178E-4,241
4756,Lauren Holly,23,7.0,3.3985852461382993,12273.7961673357,0.33201581027667987,1.611414401753162E-4,7
2589,Neil Patrick Harris,16,8.0,3.9014003175978056,4722.135209676447,0.5416666666666666,1.262221199579256E-4,3
2590,Denise Richards,11,8.0,3.9275299552475817,0.0,1.0,8.390107248586525E-5,230
2591,Seth Gilliam,11,8.0,3.9275299552475817,0.0,1.0,8.390107248586525E-5,230
2592,Lenore Kasdorf,11,8.0,3.9275299552475817,0.0,1.0,8.390107248586526E-5,230
2593,Marshall Bell,32,7.0,3.3743323227948605,11214.603991165528,0.33669354838709675,1.9598316881661967E-4,3
2594,Patrick Muldoon,11,8.0,3.9275299552475817,0.0,1.0,8.390107248586526E-5,230
3735,KaDee Strickland,14,7.0,3.5687887974592174,13933.779579141383,0.46153846153846156,1.1752043852617945E-4,240
3736,Amanda Peet,19,7.0,3.389201674606612,3853.3897400143405,0.52046783625731,1.229215446390373E-4,3
4081,Betty Thomas,17,8.0,3.675039699725711,0.0,1.0,1.0576230628506542E-4,20
4082,Chris Owen,23,7.0,3.5508878302295366,4246.233789270312,0.6007905138339921,1.4363503007371782E-4,20
4083,Clea DuVall,64,7.0,3.270535585390501,36236.996375706825,0.20634920634920634,3.59095837749581E-4,20
4084,Erik Palladino,17,8.0,3.675039699725711,0.0,1.0,1.0576230628506538E-4,20
3726,Joe Strummer,7,7.0,3.7203695683557094,0.0,1.0,6.0069886434554676E-5,244
3727,Alfonso Arau,14,7.0,3.4494008950483614,3344.257801572274,0.46153846153846156,9.896982312843345E-5,250
3728,Peter Boyle,37,7.0,3.3113902122130794,36264.7574064737,0.15465465465465467,2.5851562975945966E-4,15
3729,Marlee Matlin,13,7.0,3.6912083152880033,6425.250646632905,0.46153846153846156,1.0914249007174354E-4,244
4034,Paul Marin,5,7.0,4.1268947596362064,0.0,1.0,6.585508238847541E-5,229
4035,Season Hubley,5,7.0,4.1268947596362064,0.0,1.0,6.585508238847541E-5,229
4036,Dick Sargent,5,7.0,4.1268947596362064,0.0,1.0,6.585508238847541E-5,229
4037,Ilah Davis,5,7.0,4.1268947596362064,0.0,1.0,6.585508238847541E-5,229
3818,Jerry Haleva,14,7.0,3.469900389779125,1856.542022453001,0.5054945054945055,9.82059002433872E-5,246
3819,Kurt Fuller,5,8.0,3.658149270968673,0.0,1.0,4.469669089201883E-5,246
3829,Tony Robinson,7,8.0,3.899379240652519,0.0,1.0,5.658485714952046E-5,252
3830,Rowan Atkinson,51,7.0,3.2357441894037824,23871.649073995275,0.3623529411764706,2.7707673055106226E-4,19
4068,Elisa Gabrielli,9,8.0,3.829796448679082,0.0,1.0,7.036457671350313E-5,248
4069,Kimberly Brooks,9,8.0,3.829796448679082,0.0,1.0,7.036457671350312E-5,248
4072,Kelly Ripa,20,8.0,3.426158510177566,4977.664724812361,0.4789473684210526,1.2936467566580586E-4,19
5074,"Freddie Prinze, Jr.",48,7.0,3.2685145084452145,26954.440597492143,0.25443262411347517,2.8100343262516897E-4,20
2624,Sally Struthers,30,7.0,3.533708676194601,22857.142749894156,0.34022988505747126,2.1953608882615544E-4,12
2625,Donna Mills,13,7.0,3.8647322073047494,0.0,1.0,1.049331761518668E-4,234
2626,Patrick Duffy,13,7.0,3.8647322073047494,0.0,1.0,1.0493317615186678E-4,234
2627,Carol Channing,13,7.0,3.8647322073047494,0.0,1.0,1.0493317615186677E-4,234
2628,Beau Bridges,30,7.0,3.4602280929695395,29547.202882508787,0.2942528735632184,2.266190095429814E-4,12
2629,Jayne Meadows,16,7.0,3.7831673162985417,2604.3588861427434,0.6833333333333333,1.26916758592014E-4,12
2630,Sherman Hemsley,19,7.0,3.718204128771474,4682.105552091518,0.543859649122807,1.4706559336608504E-4,12
2631,Natalie Gregory,18,7.0,3.690053414176411,3989.4884120588226,0.5751633986928104,1.3959851804517365E-4,12
2632,Sheila Allen,13,7.0,3.8647322073047494,0.0,1.0,1.049331761518668E-4,234
2633,Ann Jillian,13,7.0,3.8647322073047494,0.0,1.0,1.0493317615186678E-4,234
2706,Barbara Hershey,23,7.0,3.328858091525913,15998.748292203574,0.1857707509881423,1.620352134518264E-4,7
2857,Bette Midler,22,7.0,3.3747654107117078,10644.720548544772,0.2597402597402597,1.5446084402849345E-4,7
2914,Paolo Bonacelli,5,7.0,3.722390645300996,0.0,1.0,5.154509593899028E-5,248
2915,Teresa Ann Savoy,5,7.0,3.722390645300996,0.0,1.0,5.154509593899029E-5,248
2916,Helen Mirren,30,7.0,3.24960300274289,56392.594875419905,0.16091954022988506,2.3392451044596237E-4,16
2973,Nicol Williamson,12,7.0,3.454453587411578,2208.554468662514,0.48484848484848486,8.82881330631835E-5,237
3820,Carly Pope,15,7.0,3.499350368124729,0.0,1.0,9.51217374425467E-5,21
3821,Mike White,23,7.0,3.297387036235022,4047.4748695236485,0.5375494071146245,1.3721289880014613E-4,21
3825,John Lithgow,72,7.0,3.0666955391944564,107115.78195989518,0.1596244131455399,4.3120799064073526E-4,6
3826,Kyle Howard,15,7.0,3.499350368124729,0.0,1.0,9.51217374425467E-5,21
3136,Liam Cunningham,5,8.0,3.909051537462105,0.0,1.0,4.727351460474071E-5,247
3137,David Tennant,39,8.0,3.475097444781291,2475.5861664543804,0.7719298245614035,1.7526653918516362E-4,14
4819,Rupert Grint,74,7.0,3.298975025263462,2392.2654624440734,0.6253239540910773,2.993174645039942E-4,14
4820,Zoe Wanamaker,27,7.0,3.561859390789664,0.0,1.0,1.1880687343282357E-4,14
4098,Guy Pearce,19,7.0,3.403637938501516,4022.265096419889,0.3333333333333333,1.2234186963145226E-4,4
4099,Rebel Penfold-Russell,4,8.0,3.901544680236755,0.0,1.0,4.310353609314175E-5,249
4827,Richard Harris,46,7.0,3.375198498628555,3388.4376676737643,0.6859903381642513,1.9973820291162574E-4,14
4828,James Phelps,74,7.0,3.298975025263462,2392.2654624440734,0.6253239540910773,2.993174645039943E-4,14
4831,Oliver Phelps,74,7.0,3.298975025263462,2392.2654624440734,0.6253239540910773,2.9931746450399425E-4,14
4832,Daniel Radcliffe,74,7.0,3.298975025263462,2392.2654624440734,0.6253239540910773,2.9931746450399425E-4,14
4833,Geraldine Somerville,67,7.0,3.3258264761079834,1690.0537510352058,0.6775214834916328,2.726484813855307E-4,14
4834,Joshua Herdman,74,7.0,3.298975025263462,2392.2654624440734,0.6253239540910773,2.9931746450399425E-4,14
4835,Danielle Tabor,48,7.0,3.368846542514797,677.3036431289245,0.8200354609929078,2.0084355114929458E-4,14
4836,Richard Bremmer,27,7.0,3.561859390789664,0.0,1.0,1.1880687343282357E-4,14
4837,Mark Williams,66,7.0,3.342139454309225,1282.6813195810225,0.6834498834498834,2.674546663544569E-4,14
4838,Bonnie Wright,66,7.0,3.3417063663923776,1362.1909243888733,0.6918414918414918,2.6768947641131615E-4,14
4844,Richard Fish,29,8.0,3.5352966652230404,0.0,1.0,1.272606847024129E-4,14
4845,Pam Ferris,38,7.0,3.3707232568211345,5502.170942359702,0.6301564722617354,1.7900584380121988E-4,14
4846,Alex Crockford,29,8.0,3.5352966652230404,0.0,1.0,1.272606847024129E-4,14
4847,Lewis Barnshaw,29,8.0,3.5352966652230404,0.0,1.0,1.272606847024129E-4,14
4899,Jon Lovitz,106,7.0,2.9926375054135987,160379.44856848623,0.15112309074573224,6.101641425545651E-4,19
4900,Brody Smith,28,7.0,3.3629276743178864,0.0,1.0,1.43666894946911E-4,19
2246,Tony Cox,41,8.0,3.3633607622347337,17301.435786875983,0.2597560975609756,2.5081027382104404E-4,3
2247,Paula Jai Parker,18,8.0,3.4758192579760356,1799.623023131064,0.5359477124183006,1.0994938807484665E-4,3
2250,Faizon Love,43,7.0,3.2204417496751843,32121.99319054179,0.22148394241417496,2.5636396870175885E-4,3
2251,Nia Long,87,7.0,3.1862278042442616,82248.55433523469,0.16760224538893345,4.6949819187085877E-4,6
2206,David Cross,9,8.0,3.707521293489245,0.0,1.0,6.777000478144023E-5,246
2207,Carel Struycken,16,8.0,3.548578028006352,3405.207810236628,0.475,1.1169337224766397E-4,18
2208,Fredric Lehne,9,8.0,3.707521293489245,0.0,1.0,6.777000478144023E-5,246
2209,Siobhan Fallon,9,8.0,3.707521293489245,0.0,1.0,6.777000478144023E-5,246
5355,Fionnuala Flanagan,12,8.0,3.8488523170203552,970.4216559938432,0.5454545454545454,1.0307174865524206E-4,239
5356,Aubree Miller,12,8.0,3.8000577450555797,846.1600247321304,0.6212121212121212,9.766670024813367E-5,239
5357,Fionnula Flanagan,12,8.0,3.8488523170203552,970.4216559938432,0.5454545454545454,1.0307174865524208E-4,239
5358,Guy Boyd,7,8.0,4.088061209758914,0.0,1.0,6.506198545318366E-5,239
2595,Nanette Newman,5,7.0,3.873971416197488,0.0,1.0,5.481651204454118E-5,250
2596,Nigel Patrick,20,7.0,3.4029161253067706,3676.505822426531,0.6157894736842106,1.445625456568307E-4,15
2597,Roger Livesey,9,7.0,3.8215677782589865,463.5332139769006,0.4444444444444444,8.404225776384263E-5,250
2598,Bryan Forbes,5,7.0,3.873971416197488,0.0,1.0,5.4816512044541186E-5,250
2697,Barry Foster,6,7.0,3.8423559982676485,0.0,1.0,6.447927007409622E-5,250
2698,Leo McKern,11,7.0,3.7271546123863146,3697.8222048413663,0.4727272727272727,1.1218969448353255E-4,250
2699,Christopher Jones,6,7.0,3.8423559982676485,0.0,1.0,6.447927007409622E-5,250
2700,Trevor Howard,36,7.0,3.4068139165583946,60272.635810651795,0.36666666666666664,2.6106381116810097E-4,15
2867,Harry Andrews,24,7.0,3.38198354265916,10322.546873309328,0.4528985507246377,1.7322759365077565E-4,15
2870,Patrick Wymark,20,7.0,3.4323661036523747,10292.781316025425,0.6105263157894737,1.4995329015026306E-4,15
3186,Macaulay Culkin,33,7.0,3.3278475530532696,20299.821706790877,0.20643939393939395,2.151732509443266E-4,10
3187,Kieran Culkin,29,7.0,3.313555651797315,12305.54002014461,0.35960591133004927,1.7386200701191877E-4,20
3325,Martin Donovan,11,8.0,3.930994658582359,1093.2896885993462,0.6727272727272727,9.463142983365762E-5,248
3326,Danny Huston,12,7.0,3.628699292623069,5490.753932231456,0.3484848484848485,1.0477519791759025E-4,250
3655,Claudia Schiffer,19,8.0,3.4534430489389347,3408.7770368189163,0.5497076023391813,1.2168387042455807E-4,12
3656,Allan Houston,13,8.0,3.5648910062075934,0.0,1.0,8.754958566947654E-5,238
3657,Stacy Edwards,13,8.0,3.5648910062075934,0.0,1.0,8.754958566947654E-5,238
3658,Brooke Shields,44,7.0,3.1870939800779556,41678.14897116702,0.19661733615221988,2.871155392342824E-4,12
3659,Scott Caan,77,7.0,3.0716038689187237,67211.03382223553,0.20300751879699247,4.035779998542929E-4,20
3660,Gaby Hoffmann,20,8.0,3.4434820268514508,2058.407762983714,0.531578947368421,1.2685383753826543E-4,12
3661,Mike Tyson,13,8.0,3.5648910062075934,0.0,1.0,8.754958566947654E-5,238
3662,Method Man,21,8.0,3.398007795582503,3354.7078644724193,0.5095238095238095,1.299845362877159E-4,12
3663,Bijou Phillips,21,8.0,3.5503103796737405,5622.371232762388,0.5142857142857142,1.444426205372524E-4,12
3784,Michael Pitt,8,8.0,4.102641836292768,0.0,1.0,7.453684545032839E-5,238
3785,Kelli Garner,17,8.0,3.8384582070160245,2342.792060727462,0.47058823529411764,1.3363643952549528E-4,12
3786,Nathalie Paulding,8,8.0,4.102641836292768,0.0,1.0,7.45368454503284E-5,238
2905,Diane Baker,20,7.0,3.63158654540205,16604.127232486255,0.3263157894736842,1.8442031690637617E-4,3
2906,Lou Jacobi,23,7.0,3.407247004475242,33602.82439772853,0.3241106719367589,1.741820129713906E-4,23
2907,Millie Perkins,6,8.0,4.001876714306338,0.0,1.0,6.513421830520969E-5,223
2908,Richard Beymer,6,8.0,4.001876714306338,0.0,1.0,6.513421830520969E-5,223
2909,Joseph Schildkraut,16,8.0,3.7810018767143063,35570.96683460139,0.2916666666666667,1.6978240035905257E-4,23
6836,James Neill,5,9.0,4.762234733650931,0.0,1.0,8.352638372495224E-5,223
3034,Tippi Hedren,22,7.0,3.598960588999567,8091.301604376636,0.4935064935064935,1.6640104047279444E-4,3
3035,Louise Latham,14,7.0,3.7483759203118234,5733.834562930985,0.5054945054945055,1.2591265508855902E-4,226
3038,Mariette Hartley,12,7.0,3.551032192868486,3244.6376638680536,0.6363636363636364,9.905174885018753E-5,226
3039,Bob Sweeney,9,7.0,3.799191569221885,0.0,1.0,8.303762009192645E-5,226
3200,Nathan Lane,26,7.0,3.447957268658871,16839.481590851003,0.28923076923076924,1.81695096707595E-4,7
3201,Alessandro Nivola,10,8.0,3.6159953803955536,387.2642698760631,0.6222222222222222,7.249084363917797E-5,252
3253,Lonny Chapman,13,7.0,3.8674750974447814,0.0,1.0,1.013474371155165E-4,226
3254,Suzanne Pleshette,23,7.0,3.4632597083874694,15180.754690318912,0.48616600790513836,1.5803395989455037E-4,7
3424,Richard B. Shull,14,8.0,3.7454886675328427,0.0,1.0,9.905039391795616E-5,234
3425,Bobby Di Cicco,32,7.0,3.4263028728165152,18464.421891411457,0.4153225806451613,2.1828158474753392E-4,18
3426,Jeff Doucette,14,8.0,3.7454886675328427,0.0,1.0,9.905039391795616E-5,234
3427,Dody Goodman,14,8.0,3.7454886675328427,0.0,1.0,9.905039391795616E-5,234
4809,Louise Latham,5,8.0,4.314133102353111,0.0,1.0,5.9757977616032456E-5,246
4810,Eric Christmas,5,8.0,4.314133102353111,0.0,1.0,5.9757977616032456E-5,246
4811,Michael Paré,5,8.0,4.314133102353111,0.0,1.0,5.9757977616032456E-5,246
4812,Nancy Allen,19,7.0,3.520138588133391,7222.578229575326,0.672514619883041,1.430917990669766E-4,18
4896,Treat Williams,29,7.0,3.3806842789086184,19449.713584799567,0.37192118226600984,1.9527753641575447E-4,18
4897,Rubén Blades,5,8.0,3.790241085607045,0.0,1.0,4.920084545989905E-5,239
5210,Cheryl Barnes,9,8.0,3.98642991193879,0.0,1.0,7.556567510760799E-5,239
5211,Dorsey Wright,9,8.0,3.98642991193879,0.0,1.0,7.556567510760797E-5,239
5212,Nell Carter,17,8.0,3.786632019633319,3293.1636876960165,0.47058823529411764,1.294682088379665E-4,17
5213,Donnie Dacus,9,8.0,3.98642991193879,0.0,1.0,7.556567510760799E-5,239
7239,Marques Houston,8,8.0,4.008661758336943,0.0,1.0,7.169028282254425E-5,237
7240,Rich Little,8,8.0,4.008661758336943,0.0,1.0,7.169028282254425E-5,237
1930,Gene Lockhart,6,8.0,4.458495741302151,3689.033496087151,0.4666666666666667,9.54766737841568E-5,250
