Source,Target,Type,Id,Label,Weight
3172791,423495,Undirected,545,,1
5680614,423495,Undirected,546,,1
620302,6350126,Undirected,547,,2
620302,10765371,Undirected,548,,1
620302,1652982,Undirected,549,,1
620302,4806496,Undirected,550,,1
620302,2967539,Undirected,551,,1
620302,6181150,Undirected,552,,1
620302,296076,Undirected,553,,1
620302,187312,Undirected,554,,1
620302,1541151,Undirected,555,,1
620302,1604479,Undirected,556,,1
620302,3977435,Undirected,557,,1
6350126,10765371,Undirected,558,,1
6350126,1652982,Undirected,559,,1
6350126,4806496,Undirected,560,,1
10765371,1652982,Undirected,561,,1
2967539,6181150,Undirected,562,,1
2967539,296076,Undirected,563,,1
2967539,3300748,Undirected,564,,1
2967539,1768824,Undirected,565,,1
2967539,1541151,Undirected,566,,1
6181150,296076,Undirected,567,,1
2439198,7042269,Undirected,568,,1
2439198,6325693,Undirected,569,,1
2439198,3273768,Undirected,570,,1
2439198,187312,Undirected,571,,1
7042269,6325693,Undirected,572,,1
7042269,3273768,Undirected,573,,1
7042269,187312,Undirected,574,,1
6325693,3273768,Undirected,575,,1
6325693,187312,Undirected,576,,1
3273768,187312,Undirected,577,,1
187312,1541151,Undirected,578,,1
187312,1604479,Undirected,579,,1
187312,3977435,Undirected,580,,1
187312,3298070,Undirected,581,,1
187312,2038341,Undirected,582,,1
187312,3952097,Undirected,583,,1
9494315,3075247,Undirected,584,,1
9494315,2366388,Undirected,585,,1
9494315,1662080,Undirected,586,,1
9494315,7359886,Undirected,587,,1
3075247,2366388,Undirected,588,,1
3075247,1662080,Undirected,589,,1
3075247,7359886,Undirected,590,,1
2366388,1662080,Undirected,591,,1
2366388,7359886,Undirected,592,,1
2366388,1604479,Undirected,593,,1
2366388,3831296,Undirected,594,,1
2366388,2811815,Undirected,595,,1
2366388,319493,Undirected,596,,1
1662080,7359886,Undirected,597,,1
3995124,9176994,Undirected,598,,1
3995124,2991054,Undirected,599,,1
3995124,4217026,Undirected,600,,1
3995124,7874297,Undirected,601,,1
9176994,2991054,Undirected,602,,1
9176994,4217026,Undirected,603,,1
9176994,7874297,Undirected,604,,1
2991054,4217026,Undirected,605,,1
2991054,7874297,Undirected,606,,1
4217026,7874297,Undirected,607,,1
3670038,488918,Undirected,608,,1
3670038,3097820,Undirected,609,,1
3670038,9821583,Undirected,610,,1
488918,3097820,Undirected,611,,1
488918,9821583,Undirected,612,,1
3097820,9821583,Undirected,613,,1
3097820,2031548,Undirected,614,,1
3097820,738240,Undirected,615,,1
3097820,1651222,Undirected,616,,1
3097820,7130822,Undirected,617,,1
3097820,1384927,Undirected,618,,1
3097820,3785603,Undirected,619,,1
3097820,2894233,Undirected,620,,1
1669059,2487338,Undirected,621,,1
1669059,2487157,Undirected,622,,1
1669059,104362,Undirected,623,,1
2487338,2487157,Undirected,624,,1
2487338,104362,Undirected,625,,1
2487157,104362,Undirected,626,,1
3300748,1768824,Undirected,627,,1
3300748,1541151,Undirected,628,,1
3300748,7130822,Undirected,629,,1
3300748,3264051,Undirected,630,,1
3300748,6759041,Undirected,631,,1
3300748,1845867,Undirected,632,,1
3300748,3787502,Undirected,633,,1
3300748,3730622,Undirected,634,,1
3300748,3728786,Undirected,635,,1
3300748,2089897,Undirected,636,,1
1768824,1541151,Undirected,637,,1
1541151,1604479,Undirected,638,,1
1541151,3977435,Undirected,639,,1
2031548,738240,Undirected,640,,1
2031548,1651222,Undirected,641,,1
2031548,6628894,Undirected,642,,1
2031548,8623879,Undirected,643,,1
2031548,1765216,Undirected,644,,1
