Source,Target,Type,Id,Label,Weight
24,1087,Undirected,484,,1.0
24,1230,Undirected,485,,1.0
24,1259,Undirected,486,,1.0
24,1298,Undirected,487,,1.0
24,1371,Undirected,488,,1.0
24,1412,Undirected,489,,1.0
24,1489,Undirected,490,,1.0
24,1616,Undirected,491,,1.0
24,2262,Undirected,492,,1.0
25,63,Undirected,493,,1.0
25,75,Undirected,494,,1.0
25,304,Undirected,495,,1.0
25,320,Undirected,496,,1.0
25,326,Undirected,497,,1.0
25,344,Undirected,498,,1.0
25,430,Undirected,499,,1.0
25,435,Undirected,500,,1.0
25,508,Undirected,501,,1.0
25,534,Undirected,502,,1.0
25,606,Undirected,503,,1.0
25,629,Undirected,504,,1.0
25,635,Undirected,505,,1.0
25,654,Undirected,506,,1.0
25,673,Undirected,507,,1.0
25,688,Undirected,508,,1.0
25,713,Undirected,509,,1.0
25,823,Undirected,510,,1.0
25,833,Undirected,511,,1.0
25,843,Undirected,512,,1.0
25,905,Undirected,513,,1.0
25,945,Undirected,514,,1.0
25,951,Undirected,515,,1.0
25,996,Undirected,516,,1.0
25,1005,Undirected,517,,1.0
25,1074,Undirected,518,,1.0
25,1130,Undirected,519,,1.0
25,1151,Undirected,520,,1.0
25,1173,Undirected,521,,1.0
25,1176,Undirected,522,,1.0
25,1258,Undirected,523,,1.0
25,1293,Undirected,524,,1.0
25,1348,Undirected,525,,1.0
25,1406,Undirected,526,,1.0
25,1453,Undirected,527,,1.0
25,1474,Undirected,528,,1.0
25,1491,Undirected,529,,1.0
25,1595,Undirected,530,,1.0
25,1652,Undirected,531,,1.0
25,1679,Undirected,532,,1.0
25,1717,Undirected,533,,1.0
25,1730,Undirected,534,,1.0
25,1921,Undirected,535,,1.0
25,1938,Undirected,536,,1.0
25,2083,Undirected,537,,1.0
25,2086,Undirected,538,,1.0
25,2153,Undirected,539,,1.0
25,2162,Undirected,540,,1.0
25,2177,Undirected,541,,1.0
25,2183,Undirected,542,,1.0
25,2235,Undirected,543,,1.0
25,2284,Undirected,544,,1.0
25,2291,Undirected,545,,1.0
25,2478,Undirected,546,,1.0
26,233,Undirected,547,,1.0
26,275,Undirected,548,,1.0
26,320,Undirected,549,,1.0
26,436,Undirected,550,,1.0
26,555,Undirected,551,,1.0
26,561,Undirected,552,,1.0
26,562,Undirected,553,,1.0
26,578,Undirected,554,,1.0
26,626,Undirected,555,,1.0
26,680,Undirected,556,,1.0
26,684,Undirected,557,,1.0
26,828,Undirected,558,,1.0
26,945,Undirected,559,,1.0
26,1135,Undirected,560,,1.0
26,1306,Undirected,561,,1.0
26,1599,Undirected,562,,1.0
26,1876,Undirected,563,,1.0
26,2025,Undirected,564,,1.0
26,2052,Undirected,565,,1.0
26,2086,Undirected,566,,1.0
26,2135,Undirected,567,,1.0
26,2147,Undirected,568,,1.0
26,2481,Undirected,569,,1.0
26,2482,Undirected,570,,1.0
27,48,Undirected,571,,1.0
27,65,Undirected,572,,1.0
27,264,Undirected,573,,1.0
27,299,Undirected,574,,1.0
27,304,Undirected,575,,1.0
27,347,Undirected,576,,1.0
27,397,Undirected,577,,1.0
27,652,Undirected,578,,1.0
27,673,Undirected,579,,1.0
27,801,Undirected,580,,1.0
27,828,Undirected,581,,1.0
27,833,Undirected,582,,1.0
27,882,Undirected,583,,1.0
27,918,Undirected,584,,1.0
27,996,Undirected,585,,1.0
27,1028,Undirected,586,,1.0
27,1087,Undirected,587,,1.0
27,1211,Undirected,588,,1.0
27,1228,Undirected,589,,1.0
27,1259,Undirected,590,,1.0
27,1298,Undirected,591,,1.0
27,1347,Undirected,592,,1.0
27,1348,Undirected,593,,1.0
27,1384,Undirected,594,,1.0
27,1394,Undirected,595,,1.0
27,1570,Undirected,596,,1.0
27,1574,Undirected,597,,1.0
27,1575,Undirected,598,,1.0
27,1616,Undirected,599,,1.0
27,2212,Undirected,600,,1.0
27,2262,Undirected,601,,1.0
27,2304,Undirected,602,,1.0
29,222,Undirected,603,,1.0
29,282,Undirected,604,,1.0
29,349,Undirected,605,,1.0
29,464,Undirected,606,,1.0
29,582,Undirected,607,,1.0
29,653,Undirected,608,,1.0
29,694,Undirected,609,,1.0
29,746,Undirected,610,,1.0
29,788,Undirected,611,,1.0
29,915,Undirected,612,,1.0
29,965,Undirected,613,,1.0
29,981,Undirected,614,,1.0
29,1010,Undirected,615,,1.0
29,1037,Undirected,616,,1.0
29,1043,Undirected,617,,1.0
29,1071,Undirected,618,,1.0
29,1226,Undirected,619,,1.0
29,1294,Undirected,620,,1.0
29,1460,Undirected,621,,1.0
29,1583,Undirected,622,,1.0
29,1624,Undirected,623,,1.0
29,1652,Undirected,624,,1.0
29,1723,Undirected,625,,1.0
29,1737,Undirected,626,,1.0
29,1763,Undirected,627,,1.0
29,1853,Undirected,628,,1.0
29,1940,Undirected,629,,1.0
29,1974,Undirected,630,,1.0
29,1977,Undirected,631,,1.0
29,2157,Undirected,632,,1.0
29,2219,Undirected,633,,1.0
29,2242,Undirected,634,,1.0
29,2253,Undirected,635,,1.0
29,2276,Undirected,636,,1.0
29,2314,Undirected,637,,1.0
29,2357,Undirected,638,,1.0
29,2382,Undirected,639,,1.0
31,63,Undirected,640,,1.0
31,68,Undirected,641,,1.0
31,320,Undirected,642,,1.0
31,395,Undirected,643,,1.0
31,522,Undirected,644,,1.0
31,534,Undirected,645,,1.0
31,551,Undirected,646,,1.0
31,590,Undirected,647,,1.0
31,668,Undirected,648,,1.0
31,694,Undirected,649,,1.0
31,839,Undirected,650,,1.0
31,843,Undirected,651,,1.0
31,925,Undirected,652,,1.0
31,933,Undirected,653,,1.0
31,977,Undirected,654,,1.0
31,979,Undirected,655,,1.0
31,996,Undirected,656,,1.0
31,1047,Undirected,657,,1.0
31,1074,Undirected,658,,1.0
31,1173,Undirected,659,,1.0
31,1256,Undirected,660,,1.0
31,1258,Undirected,661,,1.0
31,1383,Undirected,662,,1.0
31,1636,Undirected,663,,1.0
31,1682,Undirected,664,,1.0
31,1702,Undirected,665,,1.0
31,1735,Undirected,666,,1.0
31,1753,Undirected,667,,1.0
31,1856,Undirected,668,,1.0
31,2264,Undirected,669,,1.0
31,2448,Undirected,670,,1.0
32,821,Undirected,671,,1.0
32,1200,Undirected,672,,1.0
32,1223,Undirected,673,,1.0
32,1319,Undirected,674,,1.0
32,2033,Undirected,675,,1.0
33,44,Undirected,676,,1.0
33,221,Undirected,677,,1.0
33,308,Undirected,678,,1.0
33,327,Undirected,679,,1.0
33,376,Undirected,680,,1.0
33,377,Undirected,681,,1.0
33,434,Undirected,682,,1.0
33,514,Undirected,683,,1.0
33,587,Undirected,684,,1.0
33,599,Undirected,685,,1.0
33,690,Undirected,686,,1.0
33,799,Undirected,687,,1.0
33,914,Undirected,688,,1.0
33,955,Undirected,689,,1.0
33,1039,Undirected,690,,1.0
33,1157,Undirected,691,,1.0
33,1230,Undirected,692,,1.0
33,1258,Undirected,693,,1.0
33,1329,Undirected,694,,1.0
33,1442,Undirected,695,,1.0
33,1464,Undirected,696,,1.0
33,1532,Undirected,697,,1.0
33,1553,Undirected,698,,1.0
33,1904,Undirected,699,,1.0
33,1986,Undirected,700,,1.0
33,2126,Undirected,701,,1.0
33,2142,Undirected,702,,1.0
33,2183,Undirected,703,,1.0
33,2191,Undirected,704,,1.0
33,2265,Undirected,705,,1.0
33,2312,Undirected,706,,1.0
34,36,Undirected,707,,1.0
34,75,Undirected,708,,1.0
34,303,Undirected,709,,1.0
34,349,Undirected,710,,1.0
34,397,Undirected,711,,1.0
34,497,Undirected,712,,1.0
34,572,Undirected,713,,1.0
34,627,Undirected,714,,1.0
34,1049,Undirected,715,,1.0
34,1139,Undirected,716,,1.0
34,1215,Undirected,717,,1.0
34,1983,Undirected,718,,1.0
34,2025,Undirected,719,,1.0
34,2052,Undirected,720,,1.0
34,2199,Undirected,721,,1.0
35,407,Undirected,722,,1.0
35,438,Undirected,723,,1.0
35,1083,Undirected,724,,1.0
35,1982,Undirected,725,,1.0
36,75,Undirected,726,,1.0
36,509,Undirected,727,,1.0
36,572,Undirected,728,,1.0
36,627,Undirected,729,,1.0
36,640,Undirected,730,,1.0
36,653,Undirected,731,,1.0
36,654,Undirected,732,,1.0
36,658,Undirected,733,,1.0
36,1005,Undirected,734,,1.0
36,1028,Undirected,735,,1.0
36,1035,Undirected,736,,1.0
36,1107,Undirected,737,,1.0
36,1120,Undirected,738,,1.0
36,1126,Undirected,739,,1.0
36,1235,Undirected,740,,1.0
36,1273,Undirected,741,,1.0
36,1375,Undirected,742,,1.0
36,1416,Undirected,743,,1.0
36,1521,Undirected,744,,1.0
36,1613,Undirected,745,,1.0
36,1628,Undirected,746,,1.0
36,1760,Undirected,747,,1.0
36,1774,Undirected,748,,1.0
36,1793,Undirected,749,,1.0
36,1950,Undirected,750,,1.0
36,1991,Undirected,751,,1.0
36,2118,Undirected,752,,1.0
36,2126,Undirected,753,,1.0
36,2173,Undirected,754,,1.0
36,2184,Undirected,755,,1.0
36,2219,Undirected,756,,1.0
36,2256,Undirected,757,,1.0
36,2419,Undirected,758,,1.0
37,124,Undirected,759,,1.0
37,128,Undirected,760,,1.0
37,154,Undirected,761,,1.0
37,185,Undirected,762,,1.0
37,282,Undirected,763,,1.0
37,296,Undirected,764,,1.0
37,299,Undirected,765,,1.0
37,308,Undirected,766,,1.0
37,319,Undirected,767,,1.0
37,320,Undirected,768,,1.0
37,363,Undirected,769,,1.0
37,380,Undirected,770,,1.0
37,397,Undirected,771,,1.0
37,406,Undirected,772,,1.0
37,417,Undirected,773,,1.0
37,428,Undirected,774,,1.0
37,433,Undirected,775,,1.0
37,578,Undirected,776,,1.0
37,582,Undirected,777,,1.0
37,629,Undirected,778,,1.0
37,681,Undirected,779,,1.0
37,729,Undirected,780,,1.0
37,746,Undirected,781,,1.0
37,749,Undirected,782,,1.0
37,854,Undirected,783,,1.0
37,859,Undirected,784,,1.0
37,883,Undirected,785,,1.0
37,909,Undirected,786,,1.0
37,912,Undirected,787,,1.0
37,916,Undirected,788,,1.0
37,987,Undirected,789,,1.0
37,996,Undirected,790,,1.0
37,1003,Undirected,791,,1.0
37,1028,Undirected,792,,1.0
37,1047,Undirected,793,,1.0
37,1052,Undirected,794,,1.0
37,1057,Undirected,795,,1.0
37,1087,Undirected,796,,1.0
37,1104,Undirected,797,,1.0
37,1136,Undirected,798,,1.0
37,1152,Undirected,799,,1.0
37,1170,Undirected,800,,1.0
37,1172,Undirected,801,,1.0
37,1195,Undirected,802,,1.0
37,1198,Undirected,803,,1.0
37,1199,Undirected,804,,1.0
37,1206,Undirected,805,,1.0
37,1214,Undirected,806,,1.0
37,1235,Undirected,807,,1.0
37,1250,Undirected,808,,1.0
37,1290,Undirected,809,,1.0
37,1303,Undirected,810,,1.0
37,1323,Undirected,811,,1.0
37,1349,Undirected,812,,1.0
37,1385,Undirected,813,,1.0
37,1407,Undirected,814,,1.0
37,1422,Undirected,815,,1.0
37,1444,Undirected,816,,1.0
37,1494,Undirected,817,,1.0
37,1531,Undirected,818,,1.0
37,1539,Undirected,819,,1.0
